event_key,split,event_id,label,source_exists,source_text_len,source_has_url,tree_exists,source_user_id,source_tweet_id_from_tree,id_match_event_vs_tree_source,source_delay_min_raw,source_delay_min_clean,n_nodes,n_edges,n_users,min_delay_raw,max_delay_raw,min_delay_clean,max_delay_clean,duration_min_clean,has_negative_delay,malformed_lines,invalid_delay_values,dropped_self_loops,dropped_duplicate_edges,tree_file,source_text
twitter15__690522824797196288,twitter15,690522824797196288,non-rumor,True,110,True,True,5402612,690522824797196288,True,0.0,0.00,496,534,496,0.00,23561.12,0.00,23561.12,23561.12,False,0,0,4,137,data_raw/Twitter15_16_dataset/twitter15/tree/690522824797196288.txt,woman who stabbed paedophile to death in east london has three-and-a-half-year jail term more than doubled URL
twitter15__690567125128351744,twitter15,690567125128351744,non-rumor,True,115,True,True,30313925,690567125128351744,True,0.0,0.00,1301,1315,1301,0.00,273888.98,0.00,273888.98,273888.98,False,0,0,1,27,data_raw/Twitter15_16_dataset/twitter15/tree/690567125128351744.txt,"""every single one of us deserves the rights, freedoms, and opportunities to fulfill our dreams."" —@potus #roe43 URL"
twitter15__690670464440504320,twitter15,690670464440504320,non-rumor,True,71,True,True,30313925,690670464440504320,True,0.0,0.00,844,855,844,0.00,67257.92,0.00,67257.92,67257.92,False,0,0,0,39,data_raw/Twitter15_16_dataset/twitter15/tree/690670464440504320.txt,.@potus in the oval office on a snowy afternoon at the white house. URL
twitter15__690676539323740161,twitter15,690676539323740161,non-rumor,True,118,True,True,5402612,690676539323740161,True,0.0,0.00,464,473,464,0.00,11244.18,0.00,11244.18,11244.18,False,0,0,3,33,data_raw/Twitter15_16_dataset/twitter15/tree/690676539323740161.txt,"at least two people are dead in a shooting at a school in northern saskatchewan, canadian government official said URL"
twitter15__690680310061756416,twitter15,690680310061756416,non-rumor,True,116,True,True,5402612,690680310061756416,True,0.0,0.00,552,551,552,0.00,8720.37,0.00,8720.37,8720.37,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/690680310061756416.txt,"five people killed and two others seriously wounded in school shooting in western canada, pm justin trudeau says URL"
twitter15__690915657106526208,twitter15,690915657106526208,non-rumor,True,38,True,True,102700680,690915657106526208,True,0.0,0.00,274,277,274,0.00,127815.28,0.00,127815.28,127815.28,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/690915657106526208.txt,36 best quotes from davos 2016 URL URL
twitter15__690920430287331328,twitter15,690920430287331328,non-rumor,True,84,True,True,717313,690920430287331328,True,0.0,0.00,310,309,310,0.00,133440.70,0.00,133440.70,133440.70,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/690920430287331328.txt,"internet of things security is so bad, there’s a search engine for sleeping kids URL"
twitter15__690926324903317504,twitter15,690926324903317504,non-rumor,True,107,True,True,30313925,690926324903317504,True,0.0,0.00,474,489,474,0.00,354093.38,0.00,354093.38,354093.38,False,0,0,5,33,data_raw/Twitter15_16_dataset/twitter15/tree/690926324903317504.txt,"""as the affordable care act has taken effect, nearly 18 million americans have gained coverage"" —@potus URL"
twitter15__690954487322796032,twitter15,690954487322796032,non-rumor,True,93,True,True,30313925,690954487322796032,True,0.0,0.00,727,734,727,0.00,11236.35,0.00,11236.35,11236.35,False,0,0,4,27,data_raw/Twitter15_16_dataset/twitter15/tree/690954487322796032.txt,"fact: for the first time ever, more than 90% of americans have health coverage. #acaworks URL"
twitter15__690985215691354112,twitter15,690985215691354112,non-rumor,True,117,True,True,2836421,690985215691354112,True,0.0,0.00,556,574,556,0.00,202347.77,0.00,202347.77,202347.77,False,0,0,11,60,data_raw/Twitter15_16_dataset/twitter15/tree/690985215691354112.txt,"trump on supporters: ""i could stand in the middle of 5th ave. and shoot somebody and i wouldn't lose any voters."" URL"
twitter15__691006265137299456,twitter15,691006265137299456,non-rumor,True,117,True,True,30313925,691006265137299456,True,0.0,0.00,473,475,473,0.00,29568.82,0.00,29568.82,29568.82,False,0,0,11,14,data_raw/Twitter15_16_dataset/twitter15/tree/691006265137299456.txt,changing jobs? going back to school? small business owner? here's how the affordable care act is working for you. URL
twitter15__691027026552229888,twitter15,691027026552229888,non-rumor,True,85,True,True,8936082,691027026552229888,True,0.0,0.00,520,528,520,0.00,17312.42,0.00,17312.42,17312.42,False,0,0,2,7,data_raw/Twitter15_16_dataset/twitter15/tree/691027026552229888.txt,"donald trump spokesperson decried lack of ""pure breeds"" running for president URL URL"
twitter15__691064699853606913,twitter15,691064699853606913,non-rumor,True,84,True,True,15164565,691064699853606913,True,0.0,0.00,425,427,425,0.00,2469.55,0.00,2469.55,2469.55,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/691064699853606913.txt,nyc breaks record for snowiest day in its history URL #davidsnowie #blizzard2016 URL
twitter15__691206970074738688,twitter15,691206970074738688,non-rumor,True,61,True,True,788524,691206970074738688,True,0.0,0.00,332,335,332,0.00,17848.28,0.00,17848.28,17848.28,False,0,0,0,20,data_raw/Twitter15_16_dataset/twitter15/tree/691206970074738688.txt,greek islanders to be nominated for nobel peace prize URL URL
twitter15__691299810553384960,twitter15,691299810553384960,non-rumor,True,110,True,True,30313925,691299810553384960,True,0.0,0.00,591,598,591,0.00,72449.55,0.00,72449.55,72449.55,False,0,0,11,57,data_raw/Twitter15_16_dataset/twitter15/tree/691299810553384960.txt,fact: up to 129 million americans with pre-existing conditions can no longer be denied coverage. #acaworks URL
twitter15__691327238353129472,twitter15,691327238353129472,non-rumor,True,74,True,True,14075928,691327238353129472,True,0.0,0.00,479,478,479,0.00,276189.75,0.00,276189.75,276189.75,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/691327238353129472.txt,congress allocates $90 million to protect remaining eagles members URL URL
twitter15__691351064868732928,twitter15,691351064868732928,non-rumor,True,91,True,True,14075928,691351064868732928,True,0.0,0.00,851,852,851,0.00,17686.12,0.00,17686.12,17686.12,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/691351064868732928.txt,this week in sports: bill belichick visits hospital to watch terminally ill fan die URL URL
twitter15__691380138710306816,twitter15,691380138710306816,non-rumor,True,65,True,True,14075928,691380138710306816,True,0.0,0.00,472,471,472,0.00,14414.33,0.00,14414.33,14414.33,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/691380138710306816.txt,pentagon holds gala to celebrate 25 years of bombing iraq URL URL
twitter15__691380348379201536,twitter15,691380348379201536,non-rumor,True,48,True,True,30313925,691380348379201536,True,0.0,0.00,757,765,757,0.00,94775.35,0.00,94775.35,94775.35,False,0,0,1,22,data_raw/Twitter15_16_dataset/twitter15/tree/691380348379201536.txt,an afternoon with bo and sunny in the snow.❄ URL
twitter15__691410231549530112,twitter15,691410231549530112,non-rumor,True,98,True,True,30313925,691410231549530112,True,0.0,0.00,314,313,314,0.00,109630.45,0.00,109630.45,109630.45,False,0,0,2,8,data_raw/Twitter15_16_dataset/twitter15/tree/691410231549530112.txt,deadline to enroll for 2016 health coverage is almost here—sign up by jan. 31: URL #getcovered URL
twitter15__691564354567798784,twitter15,691564354567798784,non-rumor,True,113,True,True,5402612,691564354567798784,True,0.0,0.00,1277,1281,1277,0.00,126505.95,0.00,126505.95,126505.95,False,0,0,1,23,data_raw/Twitter15_16_dataset/twitter15/tree/691564354567798784.txt,explorer henry worsley dies after suffering exhaustion and dehydration during solo antarctic crossing attempt URL
twitter15__691600834707247104,twitter15,691600834707247104,non-rumor,True,46,True,True,7744592,691600834707247104,True,0.0,0.00,581,580,581,0.00,5903.92,0.00,5903.92,5903.92,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/691600834707247104.txt,top snowfall totals by state #blizzard2016 URL
twitter15__691616143161819136,twitter15,691616143161819136,non-rumor,True,100,True,True,71256932,691616143161819136,True,0.0,0.00,532,531,532,0.00,265114.80,0.00,265114.80,265114.80,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/691616143161819136.txt,virginia woolf was born today in 1882. listen to the only known recording of her voice here. URL URL
twitter15__691632933170450435,twitter15,691632933170450435,non-rumor,True,102,True,True,14075928,691632933170450435,True,0.0,0.00,439,438,439,0.00,70838.85,0.00,70838.85,70838.85,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/691632933170450435.txt,unpopular police officer thinking about committing racially motivated offense for a little support URL
twitter15__691656866972209152,twitter15,691656866972209152,non-rumor,True,71,True,True,14075928,691656866972209152,True,0.0,0.00,426,425,426,0.00,256147.77,0.00,256147.77,256147.77,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/691656866972209152.txt,"boss wants friendly, relaxed company culture in place by friday URL URL"
twitter15__691667941314662400,twitter15,691667941314662400,non-rumor,True,66,True,True,5971922,691667941314662400,True,0.0,0.00,281,281,281,0.00,237622.97,0.00,237622.97,237622.97,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/691667941314662400.txt,from the vault: anatomical maquettes of fanciful creatures URL URL
twitter15__691700082601758720,twitter15,691700082601758720,non-rumor,True,87,True,True,9300262,691700082601758720,True,0.0,0.00,409,411,409,0.00,27406.03,0.00,27406.03,27406.03,False,0,0,1,3,data_raw/Twitter15_16_dataset/twitter15/tree/691700082601758720.txt,"""ted cruz is by far the most consistent conservative in that crowd."" URL | ap photo URL"
twitter15__691791477912014850,twitter15,691791477912014850,non-rumor,True,75,True,True,14075928,691791477912014850,True,0.0,0.00,787,786,787,0.00,263278.90,0.00,263278.90,263278.90,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/691791477912014850.txt,obama gently guides michelle’s hand as she maneuvers drone joystick URL URL
twitter15__691809004356501505,twitter15,691809004356501505,non-rumor,True,95,True,True,30313925,691809004356501505,True,0.0,0.00,631,633,631,0.00,27374.98,0.00,27374.98,27374.98,False,0,0,1,40,data_raw/Twitter15_16_dataset/twitter15/tree/691809004356501505.txt,"""america is a nation of second chances"" —@potus on new reforms to solitary confinement: URL URL"
twitter15__691889802724118532,twitter15,691889802724118532,non-rumor,True,103,True,True,428333,691889802724118532,True,0.0,0.00,338,340,338,0.00,10838.13,0.00,10838.13,10838.13,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/691889802724118532.txt,an american woman on vacation in grenada was killed after she was attacked by a man with a machete. URL
twitter15__691976624665919488,twitter15,691976624665919488,non-rumor,True,95,True,True,16895274,691976624665919488,True,0.0,0.00,311,311,311,0.00,34866.23,0.00,34866.23,34866.23,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/691976624665919488.txt,a rare white giraffe has been spotted in tanzania... perhaps the only one in the world. URL URL
twitter15__691986377584549888,twitter15,691986377584549888,non-rumor,True,68,True,True,428333,691986377584549888,True,0.0,0.00,272,273,272,0.00,13849.45,0.00,13849.45,13849.45,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/691986377584549888.txt,videos show suffering of starving in syrian town of #madaya. URL URL
twitter15__692004901455556608,twitter15,692004901455556608,non-rumor,True,90,True,True,30313925,692004901455556608,True,0.0,0.00,464,464,464,0.00,154741.88,0.00,154741.88,154741.88,False,0,0,10,14,data_raw/Twitter15_16_dataset/twitter15/tree/692004901455556608.txt,.@potus just announced new reforms to address the overuse of solitary confinement: URL URL
twitter15__692023417575448576,twitter15,692023417575448576,non-rumor,True,89,True,True,428333,692023417575448576,True,0.0,0.00,458,464,458,0.00,123893.88,0.00,123893.88,123893.88,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/692023417575448576.txt,"doctors should screen all adults for depression at least once, task force recommends. URL"
twitter15__692024256520179712,twitter15,692024256520179712,non-rumor,True,98,True,True,14934818,692024256520179712,True,0.0,0.00,1528,1527,1528,0.00,70704.18,0.00,70704.18,70704.18,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/692024256520179712.txt,".@onedirection's new music video for ""history"" is a walk down memory lane: URL #1dhistoryvideo URL"
twitter15__692031224227958789,twitter15,692031224227958789,non-rumor,True,64,True,True,5402612,692031224227958789,True,0.0,0.00,496,495,496,0.00,41925.62,0.00,41925.62,41925.62,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/692031224227958789.txt,reports of an active gunman at san diego navy medical centre URL
twitter15__692031514943582208,twitter15,692031514943582208,non-rumor,True,118,True,True,5402612,692031514943582208,True,0.0,0.00,515,533,515,0.00,352238.22,0.00,352238.22,352238.22,False,0,0,0,23,data_raw/Twitter15_16_dataset/twitter15/tree/692031514943582208.txt,briton who filmed himself abusing girls as young as eight in the philippines sentenced in uk to more than 19 years URL
twitter15__692046121250586624,twitter15,692046121250586624,non-rumor,True,94,True,True,14647570,692046121250586624,True,0.0,0.00,378,382,378,0.00,97605.32,0.00,97605.32,97605.32,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/692046121250586624.txt,wind and solar could power most of the u.s. by 2030 without raising electricity prices URL URL
twitter15__692047663211085825,twitter15,692047663211085825,non-rumor,True,62,True,True,3646911,692047663211085825,True,0.0,0.00,742,750,742,0.00,36418.67,0.00,36418.67,36418.67,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/692047663211085825.txt,have you seen our exclusive @batmanvsuperman pics yet? URL URL
twitter15__692056985513123840,twitter15,692056985513123840,non-rumor,True,113,True,True,428333,692056985513123840,True,0.0,0.00,344,343,344,0.00,5902.38,0.00,5902.38,5902.38,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/692056985513123840.txt,"no evidence found of gunfire at naval medical center san diego, but building search continues, military says. URL"
twitter15__692063305297453060,twitter15,692063305297453060,non-rumor,True,68,True,True,14075928,692063305297453060,True,0.0,0.00,405,405,405,0.00,99682.32,0.00,99682.32,99682.32,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/692063305297453060.txt,teacher picks wrong student to believe in every fucking year URL URL
twitter15__692082337333534720,twitter15,692082337333534720,non-rumor,True,93,True,True,30313925,692082337333534720,True,0.0,0.00,277,276,277,0.00,101021.83,0.00,101021.83,101021.83,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter15/tree/692082337333534720.txt,.@potus's reforms to solitary confinement will expand treatment for the mentally ill: URL URL
twitter15__692098463262216192,twitter15,692098463262216192,non-rumor,True,28,True,True,2367911,692098463262216192,True,0.0,0.00,1819,1820,1819,0.00,315322.50,0.00,315322.50,315322.50,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/692098463262216192.txt,✨ happy #gossipgirlday ✨ URL
twitter15__692099058811453440,twitter15,692099058811453440,non-rumor,True,73,True,True,5402612,692099058811453440,True,0.0,0.00,686,704,686,0.00,240137.63,0.00,240137.63,240137.63,False,0,0,3,42,data_raw/Twitter15_16_dataset/twitter15/tree/692099058811453440.txt,apple reports slowest iphone sales growth since product's 2007 launch URL
twitter15__692105324111761408,twitter15,692105324111761408,non-rumor,True,91,True,True,428333,692105324111761408,True,0.0,0.00,915,919,915,0.00,4151.78,0.00,4151.78,4151.78,False,0,0,0,13,data_raw/Twitter15_16_dataset/twitter15/tree/692105324111761408.txt,"actor abe vigoda, known for roles in 'the godfather' and 'barney miller,' has died. URL URL"
twitter15__692113799546048513,twitter15,692113799546048513,non-rumor,True,98,True,True,2367911,692113799546048513,True,0.0,0.00,1410,1416,1410,0.00,40479.20,0.00,40479.20,40479.20,False,0,0,0,21,data_raw/Twitter15_16_dataset/twitter15/tree/692113799546048513.txt,hey. can we take a minute (or all the minutes) to talk about @niallofficial + his glasses? URL URL
